0.19188E+00 0.26928E-04 0.00000E+01 41591300 0 0 2157552 0.11243E+08 0.00000E+01 0.19188E+00 0.00000E+01 0.00000E+01 0
84 0.19212 0.00034362 0.71543 1.1786 0.19212
85 0.19274 0.00078614 0.81574 1.3866 0.19274
86 0.19194 0.00050735 0.74764 1.2734 0.19194
87 0.19245 0.00034393 0.71482 2.0162 0.19245
88 0.19534 0.0039682 4.0629 155.8 0.19534
89 0.19198 0.00052094 0.76748 1.1808 0.19198
90 0.19292 0.00080908 1.6775 117.24 0.19292
91 0.19136 0.00078834 0.82394 1.4131 0.19136
92 0.19177 0.00051032 0.75266 1.0389 0.19177
93 0.19212 0.00034132 0.71062 1.6861 0.19212
94 0.19139 0.00079361 0.82933 2.066 0.19139
95 0.19172 0.00050729 0.74839 1.1052 0.19172
96 0.19184 0.00034226 0.71364 1.8702 0.19184
97 0.19249 0.00082784 0.86016 1.7381 0.19249
98 0.19176 0.00051417 0.7584 1.1639 0.19176
99 0.19234 0.00034555 0.71862 1.4987 0.19234
100 0.19174 0.00082153 0.85694 1.5939 0.19174
101 0.1917 0.00051527 0.76023 1.2529 0.1917
102 0.19247 0.00034627 0.71963 1.3618 0.19247
103 0.19165 0.00081058 0.84588 1.521 0.19165
104 0.1921 0.00052047 0.76634 1.3512 0.1921
105 0.19238 0.00034671 0.72091 1.4992 0.19238
106 0.19151 0.00081744 0.85369 2.1618 0.19151
107 0.19161 0.00051795 0.76455 1.5202 0.19161
108 0.19063 0.00034634 0.72671 1.9585 0.19063
109 0.19139 0.00079093 0.82649 1.5006 0.19139
110 0.19167 0.00051154 0.75485 1.1912 0.19167
111 0.19165 0.00034192 0.71364 1.6591 0.19165
112 0.19284 0.00078216 0.81121 1.339 0.19284
113 0.19107 0.0005059 0.74888 1.0439 0.19107
114 0.19179 0.00034039 0.7099 1.3347 0.19179
115 0.19301 0.00082559 0.85549 2.0527 0.19301
116 0.19128 0.00052335 0.77386 1.4086 0.19128
117 0.19177 0.00034625 0.72222 1.8139 0.19177
118 0.1914 0.00080855 0.84488 1.6764 0.1914
119 0.19253 0.0005166 0.75894 1.1879 0.19253
120 0.19129 0.00034423 0.71981 1.2721 0.19129
121 0.19122 0.00080973 0.84692 1.6423 0.19122
122 0.19214 0.00051657 0.76043 1.1266 0.19214
123 0.19117 0.00034476 0.72135 1.5264 0.19117
124 0.19185 0.00077839 0.81143 1.4266 0.19185
125 0.1923 0.000504 0.7413 1.1831 0.1923
126 0.19191 0.00034063 0.70996 1.5145 0.19191
127 0.19092 0.00077654 0.81349 1.4064 0.19092
128 0.19167 0.00050401 0.74374 1.0659 0.19167
129 0.19166 0.00034185 0.71348 1.5204 0.19166
130 0.19173 0.00082843 0.86415 1.82 0.19173
131 0.19197 0.00051731 0.76221 1.2045 0.19197
132 0.19208 0.00034618 0.72092 1.7959 0.19208
133 0.19205 0.00079787 0.83089 1.5456 0.19205
134 0.19155 0.00051022 0.75339 1.1133 0.19155
135 0.19165 0.00034263 0.71513 1.6751 0.19165
136 0.19247 0.00079882 0.83005 1.6673 0.19247
137 0.19505 0.0027878 4.0427 219.42 0.19505
138 0.19175 0.00034703 0.72391 2.0238 0.19175
139 0.19124 0.00081315 0.85042 1.5483 0.19124
140 0.19239 0.00051338 0.75476 1.3055 0.19239
141 0.19214 0.00034508 0.71839 1.599 0.19214
142 0.1922 0.00078383 0.81563 1.6262 0.1922
143 0.19142 0.00050527 0.74658 1.2595 0.19142
144 0.19157 0.00034164 0.71334 2.4692 0.19157
145 0.19289 0.00081604 0.8461 1.6617 0.19289
146 0.19147 0.00051387 0.75912 1.0693 0.19147
147 0.19212 0.00034473 0.71776 2.3902 0.19212
148 0.19161 0.00079584 0.83071 1.439 0.19161
149 0.19181 0.00051063 0.75296 1.7488 0.19181
150 0.1918 0.00034264 0.71457 1.4383 0.1918
151 0.19244 0.00080532 0.83694 1.618 0.19244
152 0.19117 0.00050772 0.75121 1.1443 0.19117
153 0.192 0.00034257 0.71371 1.2794 0.192
154 0.19205 0.00077992 0.81223 1.2927 0.19205
155 0.19191 0.00050608 0.74587 1.3561 0.19191
156 0.19165 0.00033913 0.7078 1.9732 0.19165
157 0.19272 0.00081359 0.84431 1.6475 0.19272
158 0.19265 0.00051577 0.75724 1.1375 0.19265
159 0.19244 0.00034535 0.71785 2.4073 0.19244
160 0.19273 0.00081725 0.84807 1.5634 0.19273
161 0.19177 0.00051236 0.75567 1.3607 0.19177
162 0.19189 0.00034459 0.71832 1.452 0.19189
163 0.19102 0.00080002 0.83765 1.5938 0.19102
164 0.192 0.00051363 0.75665 1.1393 0.192
165 0.19248 0.0003468 0.72068 1.5536 0.19248
166 0.20041 0.0074908 7.4754 298.02 0.20041
167 0.19229 0.0005337 0.78504 1.3153 0.19229
168 0.19233 0.00035113 0.73028 1.8736 0.19233
169 0.19243 0.00078859 0.81963 1.5512 0.19243
170 0.19226 0.00051041 0.7509 1.1545 0.19226
171 0.19175 0.00034391 0.7174 1.623 0.19175
172 0.1918 0.00079298 0.82687 1.7279 0.1918
173 0.19089 0.00050716 0.75145 1.3428 0.19089
174 0.19205 0.00034187 0.71205 1.4187 0.19205
175 0.19159 0.0008186 0.85451 1.7312 0.19159
176 0.19227 0.00052288 0.76918 2.4414 0.19227
177 0.19208 0.00034631 0.7212 2.1491 0.19208
178 0.19225 0.00078273 0.81427 1.4247 0.19225
179 0.19214 0.00051212 0.75389 1.1191 0.19214
180 0.19206 0.00034311 0.71459 1.8344 0.19206
181 0.19231 0.00083461 0.868 1.6351 0.19231
182 0.19211 0.00052058 0.76645 1.3067 0.19211
183 0.19154 0.00034445 0.71931 1.5855 0.19154
184 0.19082 0.00082946 0.86938 2.2724 0.19082
185 0.19223 0.00052476 0.77211 1.565 0.19223
186 0.19162 0.0003454 0.72101 1.6734 0.19162
187 0.19236 0.0005112 0.75167 1.183 0.19236
188 0.19597 0.0039964 8.1574 637.25 0.19597
189 0.19168 0.00023953 0.7069 2.3884 0.19168
190 0.19092 0.00080597 0.84431 1.5854 0.19092
191 0.19116 0.00050885 0.7529 1.1091 0.19116
192 0.19207 0.00034339 0.71514 1.4285 0.19207
193 0.19207 0.00079698 0.8299 1.6438 0.19207
194 0.19095 0.0005069 0.75083 1.1999 0.19095
195 0.19246 0.00034132 0.70937 1.3938 0.19246
196 0.19141 0.000817 0.85364 1.5653 0.19141
197 0.19204 0.00051547 0.7592 1.1223 0.19204
198 0.19217 0.00034287 0.71368 1.6593 0.19217
199 0.19302 0.00078652 0.81497 1.4379 0.19302
200 0.19116 0.00050755 0.751 1.0343 0.19116
201 0.1921 0.00034336 0.71496 1.479 0.1921
202 0.19241 0.00079515 0.82652 1.4337 0.19241
203 0.19046 0.00050711 0.75307 1.2567 0.19046
204 0.19187 0.00034523 0.71972 1.4626 0.19187
205 0.19244 0.00084871 0.88205 12.845 0.19244
206 0.19226 0.00051013 0.75048 1.0198 0.19226
207 0.19154 0.00034396 0.71832 1.2713 0.19154
208 0.19247 0.00079639 0.82756 1.4163 0.19247
209 0.19207 0.00051116 0.75274 1.2957 0.19207
210 0.19184 0.00034136 0.71177 1.7158 0.19184
211 0.19271 0.00081012 0.84075 1.4527 0.19271
212 0.19144 0.00051187 0.75625 1.0543 0.19144
213 0.19166 0.00034084 0.71136 1.8219 0.19166
214 0.1942 0.0008194 0.84387 1.7456 0.1942
215 0.19205 0.00051603 0.75998 1.1087 0.19205
216 0.19148 0.00034483 0.72037 1.7243 0.19148
217 0.19217 0.00079755 0.83003 1.5996 0.19217
218 0.19217 0.00051547 0.75869 1.3623 0.19217
219 0.19209 0.00034193 0.712 1.5085 0.19209
220 0.19329 0.00080221 0.83007 1.6978 0.19329
221 0.19245 0.00050938 0.74863 1.2275 0.19245
222 0.19221 0.00034013 0.70784 1.5221 0.19221
223 0.19179 0.00078483 0.81843 1.3734 0.19179
224 0.1917 0.000505 0.7451 1.0504 0.1917
225 0.19211 0.00034048 0.70893 1.4007 0.19211
226 0.19236 0.00079038 0.82176 1.3928 0.19236
227 0.19195 0.00051074 0.75261 1.212 0.19195
228 0.19146 0.00034144 0.71333 1.4026 0.19146
229 0.19187 0.00080649 0.84065 1.4275 0.19187
230 0.19213 0.00050895 0.74922 1.1739 0.19213
231 0.1926 0.00034234 0.71098 1.5981 0.1926
232 0.19082 0.00078966 0.82765 1.5177 0.19082
233 0.19204 0.00050623 0.74559 1.501 0.19204
234 0.19169 0.00034023 0.70995 1.2183 0.19169
235 0.19203 0.00080296 0.83628 1.5581 0.19203
236 0.19204 0.00051131 0.75306 1.0907 0.19204
237 0.19221 0.00034294 0.71366 1.3054 0.19221
238 0.19263 0.00082631 0.85791 1.6831 0.19263
239 0.19182 0.00051782 0.76354 1.3896 0.19182
240 0.19163 0.0003434 0.71679 1.0387 0.19163
241 0.19024 0.00078827 0.82871 1.5745 0.19024
242 0.19181 0.00051319 0.75675 1.092 0.19181
243 0.19228 0.00034654 0.72088 1.5256 0.19228
244 0.19174 0.0008037 0.83832 1.4134 0.19174
245 0.19206 0.00051241 0.75463 1.0512 0.19206
246 0.19161 0.00034527 0.72075 2.0457 0.19161
247 0.19285 0.00078783 0.81703 1.4853 0.19285
248 0.19158 0.00050667 0.74802 1.0744 0.19158
249 0.192 0.00034386 0.71638 1.4276 0.192
250 0.19065 0.00080068 0.83995 1.6938 0.19065
251 0.19138 0.00051265 0.75767 1.329 0.19138
